area_name,metric_type,industry_code,industry_name,area_value,area_total,area_industry_ratio,combined_value,combined_total,combined_industry_ratio,lq,specialization_level
pangyo_1st_technovalley,worker_count,5,"수도, 하수 및 폐기물 처리, 원료 재생업",16.91424030843198,52567.396762189484,0.00032176294338771605,16.943049110302326,78134.20975568883,0.0002168454658117116,1.4838352380727435,specialized
pangyo_1st_technovalley,worker_count,6,건설업,1034.86799760392,52567.396762189484,0.019686498882293457,3013.9361816251835,78134.20975568883,0.03857383585306874,0.5103588597535679,under_specialized
pangyo_1st_technovalley,worker_count,7,도매 및 소매업,4273.336733525592,52567.396762189484,0.08129253105033545,8641.414793705346,78134.20975568883,0.11059707163770448,0.7350333046487408,under_specialized
pangyo_1st_technovalley,worker_count,8,운수 및 창고업,79.24366905957388,52567.396762189484,0.0015074680113619783,2033.14194763239,78134.20975568883,0.026021149429803506,0.057932414378105423,under_specialized
pangyo_1st_technovalley,worker_count,9,숙박 및 음식점업,1402.7483935672617,52567.396762189484,0.02668476051635538,4277.23954758435,78134.20975568883,0.054742212930270664,0.4874622176919628,under_specialized
pangyo_1st_technovalley,worker_count,10,정보통신업,23488.585189200945,52567.396762189484,0.44682800815610757,24061.783134348472,78134.20975568883,0.307954520940126,1.450954533130501,specialized
pangyo_1st_technovalley,worker_count,11,금융 및 보험업,502.2362372893487,52567.396762189484,0.009554139413854247,817.8847664518084,78134.20975568883,0.010467691028157606,0.9127265399937822,under_specialized
pangyo_1st_technovalley,worker_count,12,부동산업,1025.489500281344,52567.396762189484,0.019508089870239775,2160.855266177633,78134.20975568883,0.027655687219903115,0.7053916149369915,under_specialized
pangyo_1st_technovalley,worker_count,13,"전문, 과학 및 기술 서비스업",10235.267901527512,52567.396762189484,0.19470752846733136,11877.935263835538,78134.20975568883,0.15201965055992292,1.2808049995522242,specialized
pangyo_1st_technovalley,worker_count,14,"사업시설 관리, 사업 지원 및 임대 서비스업",7145.3483789720185,52567.396762189484,0.1359273774065126,8883.027981036654,78134.20975568883,0.113689355902008,1.1956033731396294,specialized
pangyo_1st_technovalley,worker_count,15,"공공행정, 국방 및 사회보장 행정",116.27401444495904,52567.396762189484,0.0022119036057838847,312.0943776120307,78134.20975568883,0.003994337161505721,0.553759864615454,under_specialized
pangyo_1st_technovalley,worker_count,16,교육 서비스업,63.26317504556128,52567.396762189484,0.0012034679086689152,3809.5538270130155,78134.20975568883,0.048756541327093256,0.024683209184080634,under_specialized
pangyo_1st_technovalley,worker_count,17,보건업 및 사회복지 서비스업,508.9672646610504,52567.396762189484,0.009682185080679872,3806.912399103462,78134.20975568883,0.048722735035101404,0.19872006515448115,under_specialized
pangyo_1st_technovalley,worker_count,18,"예술, 스포츠 및 여가관련 서비스업",88.65910427590138,52567.396762189484,0.0016865797002843374,634.4566406459141,78134.20975568883,0.00812008776475429,0.2077046146723973,under_specialized
pangyo_1st_technovalley,worker_count,19,"협회 및 단체, 수리 및 기타 개인 서비스업",188.5010484619325,52567.396762189484,0.003585892779029852,1037.5148832167235,78134.20975568883,0.013278625156136346,0.2700500041883276,under_specialized
wirye_plan_area,worker_count,1,"농업, 임업 및 어업",10.0,25566.812993499352,0.0003911320508560301,10.0,78134.20975568883,0.00012798491251486568,3.0560793703757807,specialized
wirye_plan_area,worker_count,3,제조업,295.5584459023527,25566.812993499352,0.011560238109360823,2684.5525388122537,78134.20975568883,0.03435822218214468,0.33646205697361314,under_specialized
wirye_plan_area,worker_count,4,"전기, 가스, 증기 및 공기조절 공급업",46.26333672352905,25566.812993499352,0.001809507377211701,54.96315777776354,78134.20975568883,0.0007034454939727826,2.572349091316681,specialized
wirye_plan_area,worker_count,5,"수도, 하수 및 폐기물 처리, 원료 재생업",0.0288088018703435,25566.812993499352,1.1268045758252489e-06,16.943049110302326,78134.20975568883,0.0002168454658117116,0.005196348337777378,under_specialized
wirye_plan_area,worker_count,6,건설업,1979.0681840212635,25566.812993499352,0.0774076997600156,3013.9361816251835,78134.20975568883,0.03857383585306874,2.0067410473479637,specialized
wirye_plan_area,worker_count,7,도매 및 소매업,4368.078060179753,25566.812993499352,0.17084953299773367,8641.414793705346,78134.20975568883,0.11059707163770448,1.544792556148368,specialized
wirye_plan_area,worker_count,8,운수 및 창고업,1953.898278572816,25566.812993499352,0.07642322408622523,2033.14194763239,78134.20975568883,0.026021149429803506,2.936965728296897,specialized
wirye_plan_area,worker_count,9,숙박 및 음식점업,2874.4911540170874,25566.812993499352,0.11243056202382201,4277.23954758435,78134.20975568883,0.054742212930270664,2.0538183607417078,specialized
wirye_plan_area,worker_count,10,정보통신업,573.1979451475278,25566.812993499352,0.02241960878320148,24061.783134348472,78134.20975568883,0.307954520940126,0.07280168745293533,under_specialized
wirye_plan_area,worker_count,11,금융 및 보험업,315.6485291624598,25566.812993499352,0.012346025656100233,817.8847664518084,78134.20975568883,0.010467691028157606,1.1794411607001003,specialized
wirye_plan_area,worker_count,12,부동산업,1135.3657658962893,25566.812993499352,0.0444077940486743,2160.855266177633,78134.20975568883,0.027655687219903115,1.6057382228677763,specialized
wirye_plan_area,worker_count,13,"전문, 과학 및 기술 서비스업",1642.667362308027,25566.812993499352,0.0642499854293804,11877.935263835538,78134.20975568883,0.15201965055992292,0.42264263332229157,under_specialized
wirye_plan_area,worker_count,14,"사업시설 관리, 사업 지원 및 임대 서비스업",1737.6796020646352,25566.812993499352,0.06796621864862311,8883.027981036654,78134.20975568883,0.113689355902008,0.5978239397116918,under_specialized
wirye_plan_area,worker_count,15,"공공행정, 국방 및 사회보장 행정",195.8203631670717,25566.812993499352,0.007659162024490937,312.0943776120307,78134.20975568883,0.003994337161505721,1.9175051365978604,specialized
wirye_plan_area,worker_count,16,교육 서비스업,3746.2906519674543,25566.812993499352,0.14652943458068046,3809.5538270130155,78134.20975568883,0.048756541327093256,3.005328733177723,specialized
wirye_plan_area,worker_count,17,보건업 및 사회복지 서비스업,3297.945134442412,25566.812993499352,0.12899320440451265,3806.912399103462,78134.20975568883,0.048722735035101404,2.647495143931921,specialized
wirye_plan_area,worker_count,18,"예술, 스포츠 및 여가관련 서비스업",545.7975363700127,25566.812993499352,0.021347890975257175,634.4566406459141,78134.20975568883,0.00812008776475429,2.6290221970160137,specialized
wirye_plan_area,worker_count,19,"협회 및 단체, 수리 및 기타 개인 서비스업",849.0138347547911,25566.812993499352,0.03320765223927841,1037.5148832167235,78134.20975568883,0.013278625156136346,2.500835127794267,specialized
